user_id,campaign,medium,source,fecha
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
201225163223000,(referral),referral,forms.office.com,2025-11-22
,(direct),(none),(direct),2025-11-22
,(organic),organic,google,2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
181108160932000,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
160411094812000,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(direct),(none),(direct),2025-11-22
40312160707000,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
140827134045006,(direct),(none),(direct),2025-11-22
,,cpc,google,2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
100923095037000,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
61022104349139,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
91121130732000,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
170330151427000,always-on_tramitesysolicitudes,icono,app,2025-11-22
,(organic),organic,google,2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
161011115750000,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,(organic),organic,google,2025-11-22
,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(direct),(none),(direct),2025-11-22
100805183512000,(direct),(none),(direct),2025-11-22
130708185628000,(direct),(none),(direct),2025-11-22
,(organic),organic,google,2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(organic),organic,google,2025-11-22
160411094812000,(direct),(none),(direct),2025-11-22
,(organic),organic,google,2025-11-22
,(direct),(none),(direct),2025-11-22
201225163223000,(referral),referral,forms.office.com,2025-11-22
980629181532000,(organic),organic,google,2025-11-22
,(direct),(none),(direct),2025-11-22
,always-on-personas-svp-detalle-y-movimientos-crediagil,boton,svp,2025-11-22
,(organic),organic,google,2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
161011115750000,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,BANCOLOMBIA_AT_EST_FB_CONS_CPV_RVIDEO_ADQUIRENCIA_EST_ACEPTACIÓNCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-22
181108160932000,(direct),(none),(direct),2025-11-22
,(organic),organic,google,2025-11-22
,EstadoCanales,botonAyuda,AppMiBancolombia,2025-11-22
,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,,cpc,google,2025-11-22
40312160707000,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
220323100356000,(organic),organic,google,2025-11-22
,(direct),(none),(direct),2025-11-22
,,App,MiB,2025-11-22
61022092500320,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(organic),organic,google,2025-11-22
40312160707000,(direct),(none),(direct),2025-11-22
100210111255000,(organic),organic,google,2025-11-22
201225163223000,(referral),referral,forms.office.com,2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(direct),(none),(direct),2025-11-22
181003115657005,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(direct),(none),(direct),2025-11-22
980629181532000,(organic),organic,google,2025-11-22
80910163500000,(organic),organic,google,2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
170422111805000,(organic),organic,google,2025-11-22
140620142247000,estacional-personas-otros-productos-qrinteroperable,,appcard,2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(organic),organic,google,2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
61022092500320,(direct),(none),(direct),2025-11-22
,(organic),organic,google,2025-11-22
,(organic),organic,google,2025-11-22
91121130732000,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-22
,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(direct),(none),(direct),2025-11-22
,(organic),organic,google,2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
141215160829000,(organic),organic,google,2025-11-22
,(direct),(none),(direct),2025-11-22
190722230809005,(organic),organic,google,2025-11-22
,(direct),(none),(direct),2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,(direct),(none),(direct),2025-11-22
130708185628000,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,(organic),organic,google,2025-11-22
140620142247000,estacional-personas-otros-productos-qrinteroperable,,appcard,2025-11-22
,(direct),(none),(direct),2025-11-22
,(direct),(none),(direct),2025-11-22
,(organic),organic,google,2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-22
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-23
,(direct),(none),(direct),2025-11-23
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-23
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-23
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-23
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-23
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-23
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-23
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-23
,(direct),(none),(direct),2025-11-23
,(organic),organic,google,2025-11-23
61022102847389,(organic),organic,google,2025-11-23
,BANCOLOMBIA_VD_AON_FB_AWN_CPM_ALCANCE_CUENTAS-DE-AHORRO-USO_MDO00875_PTFV_018_VENTAS-DIGITALES,cpc,facebook,2025-11-23
,BANCOLOMBIA_AT_EST_SEM-PDB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,google,2025-11-23
,BANCOLOMBIA_AT_EST_SEM-PDB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,google,2025-11-23
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-23
,(direct),(none),(direct),2025-11-23
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-23
,(referral),referral,sucursalpersonas.transaccionesbancolombia.com,2025-11-23
,(direct),(none),(direct),2025-11-23
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-23
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-23
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-23
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-23
190925120830013,(direct),(none),(direct),2025-11-23
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-23
,BANCOLOMBIA_VD_AON_FB_AWN_CPM_ALCANCE_CUENTAS-DE-AHORRO-USO_MDO00875_PTFV_018_VENTAS-DIGITALES,cpc,facebook,2025-11-23
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-23
,(direct),(none),(direct),2025-11-23
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-23
,(direct),(none),(direct),2025-11-23
,(organic),organic,google,2025-11-23
,(direct),(none),(direct),2025-11-23
,(direct),(none),(direct),2025-11-23
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-23
,(direct),(none),(direct),2025-11-24
,(direct),(none),(direct),2025-11-24
,120238007264490092,paid,fb,2025-11-24
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-24
,(direct),(none),(direct),2025-11-24
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_LLAVES-COMERCIOS-QR_OIE6500001_001_MEDIA-TEAM_SOSTENIMIENTO,cpc,facebook,2025-11-24
,(direct),(none),(direct),2025-11-24
,(direct),(none),(direct),2025-11-24
,(organic),organic,google,2025-11-24
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-24
,120238007264490092,paid,fb,2025-11-24
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-24
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-24
,(organic),organic,google,2025-11-24
,(direct),(none),(direct),2025-11-24
,(direct),(none),(direct),2025-11-24
,(direct),(none),(direct),2025-11-24
,(direct),(none),(direct),2025-11-24
,(direct),(none),(direct),2025-11-24
160413064026000,(direct),(none),(direct),2025-11-24
,(organic),organic,google,2025-11-24
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-24
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-24
,(direct),(none),(direct),2025-11-24
,(direct),(none),(direct),2025-11-24
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-24
,(direct),(none),(direct),2025-11-24
,(organic),organic,bing,2025-11-24
,(direct),(none),(direct),2025-11-24
,(direct),(none),(direct),2025-11-24
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-24
,(direct),(none),(direct),2025-11-24
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_LLAVES-COMERCIOS-QR_OIE6500001_001_MEDIA-TEAM_SOSTENIMIENTO,cpc,facebook,2025-11-24
,(direct),(none),(direct),2025-11-24
,(direct),(none),(direct),2025-11-24
,(direct),(none),(direct),2025-11-24
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-24
,(direct),(none),(direct),2025-11-24
110824100253000,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_LLAVES-COMERCIOS-QR_OIE6500001_001_MEDIA-TEAM,cpc,facebook,2025-11-24
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-24
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-24
160413064026000,(direct),(none),(direct),2025-11-24
,(direct),(none),(direct),2025-11-24
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-25
,(organic),organic,google,2025-11-25
,(organic),organic,google,2025-11-25
,BANCOLOMBIA_AT_EST_GDG_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,google,2025-11-25
51216164820000,(organic),organic,google,2025-11-25
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-25
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-25
,(organic),organic,google,2025-11-25
,(direct),(none),(direct),2025-11-25
,(direct),(none),(direct),2025-11-25
,(referral),referral,instagram.com,2025-11-25
,120221448568370092,paid,fb,2025-11-25
,(direct),(none),(direct),2025-11-25
,(direct),(none),(direct),2025-11-25
,EstadoCanales,botonAyuda,AppMiBancolombia,2025-11-25
,EstadoCanales,botonAyuda,AppMiBancolombia,2025-11-25
,(direct),(none),(direct),2025-11-25
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-25
,(direct),(none),(direct),2025-11-25
,EstadoCanales,botonAyuda,AppMiBancolombia,2025-11-25
,(direct),(none),(direct),2025-11-25
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_LLAVES-COMERCIOS-QR_OIE6500001_001_MEDIA-TEAM_SOSTENIMIENTO,cpc,facebook,2025-11-25
,(direct),(none),(direct),2025-11-25
,BANCOLOMBIA_AT_EST_GDG_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,google,2025-11-25
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_LLAVES-COMERCIOS-QR_OIE6500001_001_MEDIA-TEAM_SOSTENIMIENTO,cpc,facebook,2025-11-25
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-25
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-25
,(direct),(none),(direct),2025-11-25
,(direct),(none),(direct),2025-11-25
,(direct),(none),(direct),2025-11-25
,(direct),(none),(direct),2025-11-26
,(direct),(none),(direct),2025-11-26
,(direct),(none),(direct),2025-11-26
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-26
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-26
,BANCOLOMBIA_AT_EST_GDG_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,google,2025-11-26
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-26
,(direct),(none),(direct),2025-11-26
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-26
220113111758000,(direct),(none),(direct),2025-11-26
,(direct),(none),(direct),2025-11-26
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-26
,(direct),(none),(direct),2025-11-26
,(organic),organic,google,2025-11-26
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-26
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-26
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-26
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-26
,(direct),(none),(direct),2025-11-26
,EMAIL_MECANICA_MAIL1_INDEPENDIENTES_MECANICA_MAIL1_NOVIEMBRE,link,email,2025-11-26
,(direct),(none),(direct),2025-11-26
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-26
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-26
,(direct),(none),(direct),2025-11-26
,(direct),(none),(direct),2025-11-26
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-26
,(direct),(none),(direct),2025-11-26
,BANCOLOMBIA_AT_EST_GDG_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,google,2025-11-26
,(direct),(none),(direct),2025-11-26
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-26
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-26
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-26
,(organic),organic,google,2025-11-26
,(direct),(none),(direct),2025-11-26
,(direct),(none),(direct),2025-11-26
210608181109000,(direct),(none),(direct),2025-11-26
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-26
,BANCOLOMBIA_AT_EST_SEM-PDB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,google,2025-11-26
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-26
,(direct),(none),(direct),2025-11-26
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-26
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-26
,(organic),organic,google,2025-11-26
,(direct),(none),(direct),2025-11-26
220113111758000,(direct),(none),(direct),2025-11-26
,(direct),(none),(direct),2025-11-26
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-26
,(organic),organic,google,2025-11-26
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-26
,(direct),(none),(direct),2025-11-26
,BANCOLOMBIA_AT_EST_GDG_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,google,2025-11-26
,(direct),(none),(direct),2025-11-26
,BANCOLOMBIA_AT_EST_FB_PEF_CPA_CONVERSION_ADQUIRENCIA_EST_ACEPTACIONCOMERCIOS_MDO01080_MEDIATEAM,cpc,facebook,2025-11-26
,(organic),organic,google,2025-11-26
,SMS_PYMES_INDEPENDIENTES_COLOCACIONACEPTACIONDEPAGOS_NOVIEMBRE,link,sms,2025-11-26
,EMAIL_PYMES_INDEPENDIENTES_ESTRATEGIA-5X-REMKTING1_NOVIEMBRE,link,email,2025-11-26
,(organic),organic,google,2025-11-26
,(direct),(none),(direct),2025-11-26
,(organic),organic,google,2025-11-26
